LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
BRA,FDISTOCK,OUTWARD,MLN_USD,A,2007,124743,
BRA,FDISTOCK,OUTWARD,MLN_USD,A,2008,130630,
BRA,FDISTOCK,OUTWARD,MLN_USD,A,2009,133523,
BRA,FDISTOCK,OUTWARD,MLN_USD,A,2010,149333,
BRA,FDISTOCK,OUTWARD,MLN_USD,A,2011,159809,
BRA,FDISTOCK,OUTWARD,MLN_USD,A,2012,203897,
BRA,FDISTOCK,OUTWARD,MLN_USD,A,2013,203799,
BRA,FDISTOCK,OUTWARD,MLN_USD,A,2014,209993,
BRA,FDISTOCK,OUTWARD,MLN_USD,A,2015,184909,
BRA,FDISTOCK,OUTWARD,MLN_USD,A,2016,203186,
BRA,FDISTOCK,OUTWARD,MLN_USD,A,2017,242102,
BRA,FDISTOCK,OUTWARD,MLN_USD,A,2018,208431.1922,
BRA,FDISTOCK,INWARD,PC_GDP,A,2005,19.95381961,
BRA,FDISTOCK,INWARD,PC_GDP,A,2006,19.23220161,
BRA,FDISTOCK,INWARD,PC_GDP,A,2007,20.93822961,
BRA,FDISTOCK,INWARD,PC_GDP,A,2008,15.36280747,
BRA,FDISTOCK,INWARD,PC_GDP,A,2009,22.02662357,
BRA,FDISTOCK,INWARD,PC_GDP,A,2010,28.98944925,
BRA,FDISTOCK,INWARD,PC_GDP,A,2011,24.8121997,
BRA,FDISTOCK,INWARD,PC_GDP,A,2012,26.94306243,
BRA,FDISTOCK,INWARD,PC_GDP,A,2013,25.38757986,
BRA,FDISTOCK,INWARD,PC_GDP,A,2014,24.49019842,
BRA,FDISTOCK,INWARD,PC_GDP,A,2015,23.85085661,
BRA,FDISTOCK,INWARD,PC_GDP,A,2016,31.39344027,
BRA,FDISTOCK,INWARD,PC_GDP,A,2017,30.33645568,
BRA,FDISTOCK,INWARD,PC_GDP,A,2018,29.78661396,
BRA,FDISTOCK,OUTWARD,PC_GDP,A,2005,8.504612544,
BRA,FDISTOCK,OUTWARD,PC_GDP,A,2006,9.599353284,
BRA,FDISTOCK,OUTWARD,PC_GDP,A,2007,8.928618081,
BRA,FDISTOCK,OUTWARD,PC_GDP,A,2008,7.702897311,
BRA,FDISTOCK,OUTWARD,PC_GDP,A,2009,8.009795823,
BRA,FDISTOCK,OUTWARD,PC_GDP,A,2010,6.760703738,
BRA,FDISTOCK,OUTWARD,PC_GDP,A,2011,6.108541056,
BRA,FDISTOCK,OUTWARD,PC_GDP,A,2012,8.270917545,
BRA,FDISTOCK,OUTWARD,PC_GDP,A,2013,8.241564265,
BRA,FDISTOCK,OUTWARD,PC_GDP,A,2014,8.550051103,
BRA,FDISTOCK,OUTWARD,PC_GDP,A,2015,10.26011368,
BRA,FDISTOCK,OUTWARD,PC_GDP,A,2016,11.31901706,
BRA,FDISTOCK,OUTWARD,PC_GDP,A,2017,11.78914043,
BRA,FDISTOCK,OUTWARD,PC_GDP,A,2018,10.91613703,
CHL,FDISTOCK,INWARD,MLN_USD,A,2012,204206.2819,
CHL,FDISTOCK,INWARD,MLN_USD,A,2013,212208.0317,
CHL,FDISTOCK,INWARD,MLN_USD,A,2014,221721.6336,
CHL,FDISTOCK,INWARD,MLN_USD,A,2015,230607.0853,
CHL,FDISTOCK,INWARD,MLN_USD,A,2016,248730.9696,
CHL,FDISTOCK,INWARD,MLN_USD,A,2017,274328.8995,
CHL,FDISTOCK,INWARD,MLN_USD,A,2018,268334.6499,
CHL,FDISTOCK,OUTWARD,MLN_USD,A,2012,97033.36369,
CHL,FDISTOCK,OUTWARD,MLN_USD,A,2013,102471.867,
CHL,FDISTOCK,OUTWARD,MLN_USD,A,2014,107046.3307,
CHL,FDISTOCK,OUTWARD,MLN_USD,A,2015,107968.8019,
CHL,FDISTOCK,OUTWARD,MLN_USD,A,2016,117748.9988,
CHL,FDISTOCK,OUTWARD,MLN_USD,A,2017,123644.5821,
CHL,FDISTOCK,OUTWARD,MLN_USD,A,2018,118871.284,
CHL,FDISTOCK,INWARD,PC_GDP,A,2012,76.44673692,
CHL,FDISTOCK,INWARD,PC_GDP,A,2013,76.22844813,
CHL,FDISTOCK,INWARD,PC_GDP,A,2014,85.10028094,
CHL,FDISTOCK,INWARD,PC_GDP,A,2015,94.54244676,
CHL,FDISTOCK,INWARD,PC_GDP,A,2016,99.35730166,
CHL,FDISTOCK,INWARD,PC_GDP,A,2017,98.76952527,
CHL,FDISTOCK,INWARD,PC_GDP,A,2018,89.97540828,
CHL,FDISTOCK,OUTWARD,PC_GDP,A,2012,36.32544482,
CHL,FDISTOCK,OUTWARD,PC_GDP,A,2013,36.8094993,
CHL,FDISTOCK,OUTWARD,PC_GDP,A,2014,41.08608019,
CHL,FDISTOCK,OUTWARD,PC_GDP,A,2015,44.26418508,
CHL,FDISTOCK,OUTWARD,PC_GDP,A,2016,47.03564987,
CHL,FDISTOCK,OUTWARD,PC_GDP,A,2017,44.51706218,
CHL,FDISTOCK,OUTWARD,PC_GDP,A,2018,39.858782,
CHN,FDISTOCK,INWARD,MLN_USD,A,2005,471549,
CHN,FDISTOCK,INWARD,MLN_USD,A,2006,614383,
CHN,FDISTOCK,INWARD,MLN_USD,A,2007,703667,
CHN,FDISTOCK,INWARD,MLN_USD,A,2008,915524,
CHN,FDISTOCK,INWARD,MLN_USD,A,2009,1314771,
CHN,FDISTOCK,INWARD,MLN_USD,A,2010,1569604,
CHN,FDISTOCK,INWARD,MLN_USD,A,2011,1906908,
CHN,FDISTOCK,INWARD,MLN_USD,A,2012,2068027,
CHN,FDISTOCK,INWARD,MLN_USD,A,2013,2331238,
CHN,FDISTOCK,INWARD,MLN_USD,A,2014,2599102,
CHN,FDISTOCK,INWARD,MLN_USD,A,2015,2696344,
CHN,FDISTOCK,INWARD,MLN_USD,A,2016,2755147,
CHN,FDISTOCK,INWARD,MLN_USD,A,2017,2725661.869,
CHN,FDISTOCK,INWARD,MLN_USD,A,2018,2762348.805,
CHN,FDISTOCK,OUTWARD,MLN_USD,A,2005,64493,
CHN,FDISTOCK,OUTWARD,MLN_USD,A,2006,90630,
CHN,FDISTOCK,OUTWARD,MLN_USD,A,2007,115960,
CHN,FDISTOCK,OUTWARD,MLN_USD,A,2008,185694,
CHN,FDISTOCK,OUTWARD,MLN_USD,A,2009,245750,
CHN,FDISTOCK,OUTWARD,MLN_USD,A,2010,317210,
CHN,FDISTOCK,OUTWARD,MLN_USD,A,2011,424780,
CHN,FDISTOCK,OUTWARD,MLN_USD,A,2012,531943,
CHN,FDISTOCK,OUTWARD,MLN_USD,A,2013,660480,
CHN,FDISTOCK,OUTWARD,MLN_USD,A,2014,882640,
CHN,FDISTOCK,OUTWARD,MLN_USD,A,2015,1095909,
CHN,FDISTOCK,OUTWARD,MLN_USD,A,2016,1357390,
CHN,FDISTOCK,OUTWARD,MLN_USD,A,2017,1809040.023,
CHN,FDISTOCK,OUTWARD,MLN_USD,A,2018,1899012.25,
CHN,FDISTOCK,INWARD,PC_GDP,A,2005,20.62804041,
CHN,FDISTOCK,INWARD,PC_GDP,A,2006,22.3240097,
CHN,FDISTOCK,INWARD,PC_GDP,A,2007,19.81977831,
CHN,FDISTOCK,INWARD,PC_GDP,A,2008,19.92722954,
CHN,FDISTOCK,INWARD,PC_GDP,A,2009,25.77128161,
CHN,FDISTOCK,INWARD,PC_GDP,A,2010,25.78535221,
CHN,FDISTOCK,INWARD,PC_GDP,A,2011,25.25189016,
CHN,FDISTOCK,INWARD,PC_GDP,A,2012,24.23794914,
CHN,FDISTOCK,INWARD,PC_GDP,A,2013,24.35865716,
CHN,FDISTOCK,INWARD,PC_GDP,A,2014,24.89925919,
CHN,FDISTOCK,INWARD,PC_GDP,A,2015,24.47758818,
CHN,FDISTOCK,INWARD,PC_GDP,A,2016,24.73649896,
CHN,FDISTOCK,INWARD,PC_GDP,A,2017,22.4453056,
CHN,FDISTOCK,INWARD,PC_GDP,A,2018,20.29922083,
CHN,FDISTOCK,OUTWARD,PC_GDP,A,2005,2.821263983,
CHN,FDISTOCK,OUTWARD,PC_GDP,A,2006,3.293100556,
CHN,FDISTOCK,OUTWARD,PC_GDP,A,2007,3.266177741,
CHN,FDISTOCK,OUTWARD,PC_GDP,A,2008,4.041802248,
CHN,FDISTOCK,OUTWARD,PC_GDP,A,2009,4.817030841,
CHN,FDISTOCK,OUTWARD,PC_GDP,A,2010,5.211105205,
CHN,FDISTOCK,OUTWARD,PC_GDP,A,2011,5.625073627,
CHN,FDISTOCK,OUTWARD,PC_GDP,A,2012,6.234544993,
CHN,FDISTOCK,OUTWARD,PC_GDP,A,2013,6.901228394,
CHN,FDISTOCK,OUTWARD,PC_GDP,A,2014,8.455644348,
CHN,FDISTOCK,OUTWARD,PC_GDP,A,2015,9.948733984,
CHN,FDISTOCK,OUTWARD,PC_GDP,A,2016,12.18703624,
CHN,FDISTOCK,OUTWARD,PC_GDP,A,2017,14.89709954,
CHN,FDISTOCK,OUTWARD,PC_GDP,A,2018,13.9549607,
EST,FDISTOCK,INWARD,MLN_USD,A,2005,11191.60788,
EST,FDISTOCK,INWARD,MLN_USD,A,2006,12119.35203,
EST,FDISTOCK,INWARD,MLN_USD,A,2007,15670.60209,
EST,FDISTOCK,INWARD,MLN_USD,A,2008,15449.77314,
EST,FDISTOCK,INWARD,MLN_USD,A,2009,15841.86284,
EST,FDISTOCK,INWARD,MLN_USD,A,2010,15550.89391,
EST,FDISTOCK,INWARD,MLN_USD,A,2011,16348.74628,
EST,FDISTOCK,INWARD,MLN_USD,A,2012,18934.4657,
EST,FDISTOCK,INWARD,MLN_USD,A,2013,22016.56323,
EST,FDISTOCK,INWARD,MLN_USD,A,2014,20899.54717,
EST,FDISTOCK,INWARD,MLN_USD,A,2015,18917.57431,
EST,FDISTOCK,INWARD,MLN_USD,A,2016,19666.6744,
EST,FDISTOCK,INWARD,MLN_USD,A,2017,23927.3135,
EST,FDISTOCK,INWARD,MLN_USD,A,2018,24828.01695,
EST,FDISTOCK,OUTWARD,MLN_USD,A,2005,1891.955881,
EST,FDISTOCK,OUTWARD,MLN_USD,A,2006,3459.474516,
EST,FDISTOCK,OUTWARD,MLN_USD,A,2007,5948.128956,
EST,FDISTOCK,OUTWARD,MLN_USD,A,2008,6445.78984,
EST,FDISTOCK,OUTWARD,MLN_USD,A,2009,6262.466503,
EST,FDISTOCK,OUTWARD,MLN_USD,A,2010,5544.680652,
EST,FDISTOCK,OUTWARD,MLN_USD,A,2011,4804.951481,
EST,FDISTOCK,OUTWARD,MLN_USD,A,2012,6063.92876,
EST,FDISTOCK,OUTWARD,MLN_USD,A,2013,6827.338298,
EST,FDISTOCK,OUTWARD,MLN_USD,A,2014,6216.242564,
EST,FDISTOCK,OUTWARD,MLN_USD,A,2015,6038.859009,
EST,FDISTOCK,OUTWARD,MLN_USD,A,2016,6299.308527,
EST,FDISTOCK,OUTWARD,MLN_USD,A,2017,7806.669465,
EST,FDISTOCK,OUTWARD,MLN_USD,A,2018,7918.756583,
EST,FDISTOCK,INWARD,PC_GDP,A,2005,79.92007627,
EST,FDISTOCK,INWARD,PC_GDP,A,2006,71.40623621,
EST,FDISTOCK,INWARD,PC_GDP,A,2007,70.48574412,
EST,FDISTOCK,INWARD,PC_GDP,A,2008,63.93265305,
EST,FDISTOCK,INWARD,PC_GDP,A,2009,80.57424188,
EST,FDISTOCK,INWARD,PC_GDP,A,2010,79.73754221,
EST,FDISTOCK,INWARD,PC_GDP,A,2011,70.55936626,
EST,FDISTOCK,INWARD,PC_GDP,A,2012,82.16693224,
EST,FDISTOCK,INWARD,PC_GDP,A,2013,87.58558325,
EST,FDISTOCK,INWARD,PC_GDP,A,2014,78.52278963,
EST,FDISTOCK,INWARD,PC_GDP,A,2015,82.59326467,
EST,FDISTOCK,INWARD,PC_GDP,A,2016,81.99811709,
EST,FDISTOCK,INWARD,PC_GDP,A,2017,89.91275831,
EST,FDISTOCK,INWARD,PC_GDP,A,2018,81.98150545,
EST,FDISTOCK,OUTWARD,PC_GDP,A,2005,13.51059293,
EST,FDISTOCK,OUTWARD,PC_GDP,A,2006,20.3829424,
EST,FDISTOCK,OUTWARD,PC_GDP,A,2007,26.75444716,
EST,FDISTOCK,OUTWARD,PC_GDP,A,2008,26.67330075,
EST,FDISTOCK,OUTWARD,PC_GDP,A,2009,31.85190377,
EST,FDISTOCK,OUTWARD,PC_GDP,A,2010,28.43046902,
EST,FDISTOCK,OUTWARD,PC_GDP,A,2011,20.7376349,
EST,FDISTOCK,OUTWARD,PC_GDP,A,2012,26.31468093,
EST,FDISTOCK,OUTWARD,PC_GDP,A,2013,27.16029748,
EST,FDISTOCK,OUTWARD,PC_GDP,A,2014,23.35537241,
EST,FDISTOCK,OUTWARD,PC_GDP,A,2015,26.36538239,
EST,FDISTOCK,OUTWARD,PC_GDP,A,2016,26.26430009,
EST,FDISTOCK,OUTWARD,PC_GDP,A,2017,29.33547825,
EST,FDISTOCK,OUTWARD,PC_GDP,A,2018,26.1475408,
IND,FDISTOCK,INWARD,MLN_USD,A,2005,50614.1773,
IND,FDISTOCK,INWARD,MLN_USD,A,2006,70281.92,
IND,FDISTOCK,INWARD,MLN_USD,A,2007,105790.48,
IND,FDISTOCK,INWARD,MLN_USD,A,2008,125211.65,
IND,FDISTOCK,INWARD,MLN_USD,A,2009,171436.98,
IND,FDISTOCK,INWARD,MLN_USD,A,2010,205602.89,
IND,FDISTOCK,INWARD,MLN_USD,A,2011,206373.2,
IND,FDISTOCK,INWARD,MLN_USD,A,2012,224987.49,
IND,FDISTOCK,INWARD,MLN_USD,A,2013,226548.83,
IND,FDISTOCK,INWARD,MLN_USD,A,2014,265837.97,
IND,FDISTOCK,INWARD,MLN_USD,A,2015,282616.82,
IND,FDISTOCK,INWARD,MLN_USD,A,2016,318319.65,
IND,FDISTOCK,INWARD,MLN_USD,A,2017,377286.82,
IND,FDISTOCK,INWARD,MLN_USD,A,2018,386203.24,
IND,FDISTOCK,OUTWARD,MLN_USD,A,2005,12832.30445,
IND,FDISTOCK,OUTWARD,MLN_USD,A,2006,26799.35,
IND,FDISTOCK,OUTWARD,MLN_USD,A,2007,44080.35,
IND,FDISTOCK,OUTWARD,MLN_USD,A,2008,63337.82,
IND,FDISTOCK,OUTWARD,MLN_USD,A,2009,80943.29,
IND,FDISTOCK,OUTWARD,MLN_USD,A,2010,96911.42,
IND,FDISTOCK,OUTWARD,MLN_USD,A,2011,109519.1,
IND,FDISTOCK,OUTWARD,MLN_USD,A,2012,118072.31,
IND,FDISTOCK,OUTWARD,MLN_USD,A,2013,119837.53,
IND,FDISTOCK,OUTWARD,MLN_USD,A,2014,132740.55,
IND,FDISTOCK,OUTWARD,MLN_USD,A,2015,139038.29,
IND,FDISTOCK,OUTWARD,MLN_USD,A,2016,144085.58,
IND,FDISTOCK,OUTWARD,MLN_USD,A,2017,155175.73,
IND,FDISTOCK,OUTWARD,MLN_USD,A,2018,166593.52,
IND,FDISTOCK,INWARD,PC_GDP,A,2005,6.232614497,
IND,FDISTOCK,INWARD,PC_GDP,A,2006,7.646417053,
IND,FDISTOCK,INWARD,PC_GDP,A,2007,9.045695046,
IND,FDISTOCK,INWARD,PC_GDP,A,2008,9.978261845,
IND,FDISTOCK,INWARD,PC_GDP,A,2009,13.2114408,
IND,FDISTOCK,INWARD,PC_GDP,A,2010,12.03439882,
IND,FDISTOCK,INWARD,PC_GDP,A,2011,11.3202037,
IND,FDISTOCK,INWARD,PC_GDP,A,2012,12.31029411,
IND,FDISTOCK,INWARD,PC_GDP,A,2013,12.20155478,
IND,FDISTOCK,INWARD,PC_GDP,A,2014,13.03685205,
IND,FDISTOCK,INWARD,PC_GDP,A,2015,13.44263201,
IND,FDISTOCK,INWARD,PC_GDP,A,2016,14.00095929,
IND,FDISTOCK,INWARD,PC_GDP,A,2017,14.49815606,
IND,FDISTOCK,INWARD,PC_GDP,A,2018,14.35704047,
IND,FDISTOCK,OUTWARD,PC_GDP,A,2005,1.580166092,
IND,FDISTOCK,OUTWARD,PC_GDP,A,2006,2.915671724,
IND,FDISTOCK,OUTWARD,PC_GDP,A,2007,3.769123683,
IND,FDISTOCK,OUTWARD,PC_GDP,A,2008,5.047464454,
IND,FDISTOCK,OUTWARD,PC_GDP,A,2009,6.237729362,
IND,FDISTOCK,OUTWARD,PC_GDP,A,2010,5.672443019,
IND,FDISTOCK,OUTWARD,PC_GDP,A,2011,6.007458921,
IND,FDISTOCK,OUTWARD,PC_GDP,A,2012,6.460380809,
IND,FDISTOCK,OUTWARD,PC_GDP,A,2013,6.454256186,
IND,FDISTOCK,OUTWARD,PC_GDP,A,2014,6.509675464,
IND,FDISTOCK,OUTWARD,PC_GDP,A,2015,6.613338045,
IND,FDISTOCK,OUTWARD,PC_GDP,A,2016,6.337454631,
IND,FDISTOCK,OUTWARD,PC_GDP,A,2017,5.963001703,
IND,FDISTOCK,OUTWARD,PC_GDP,A,2018,6.193086076,
IDN,FDISTOCK,INWARD,MLN_USD,A,2010,160735.06,
IDN,FDISTOCK,INWARD,MLN_USD,A,2011,184803.73,
IDN,FDISTOCK,INWARD,MLN_USD,A,2012,211634.52,
IDN,FDISTOCK,INWARD,MLN_USD,A,2013,230799.1,
IDN,FDISTOCK,INWARD,MLN_USD,A,2014,217486.82,
IDN,FDISTOCK,INWARD,MLN_USD,A,2015,222409.63,
IDN,FDISTOCK,INWARD,MLN_USD,A,2016,249859.42,
IDN,FDISTOCK,INWARD,MLN_USD,A,2017,231492.13,
IDN,FDISTOCK,INWARD,MLN_USD,A,2018,224717.06,
IDN,FDISTOCK,OUTWARD,MLN_USD,A,2010,6672.25,
IDN,FDISTOCK,OUTWARD,MLN_USD,A,2011,6203.6,
IDN,FDISTOCK,OUTWARD,MLN_USD,A,2012,12400.96,
IDN,FDISTOCK,OUTWARD,MLN_USD,A,2013,19350.26,
IDN,FDISTOCK,OUTWARD,MLN_USD,A,2014,25396.25,
IDN,FDISTOCK,OUTWARD,MLN_USD,A,2015,29350.93,
IDN,FDISTOCK,OUTWARD,MLN_USD,A,2016,59134.25,
IDN,FDISTOCK,OUTWARD,MLN_USD,A,2017,65928.39,
IDN,FDISTOCK,OUTWARD,MLN_USD,A,2018,72994.93,
IDN,FDISTOCK,INWARD,PC_GDP,A,2010,21.28675601,
IDN,FDISTOCK,INWARD,PC_GDP,A,2011,20.69542272,
IDN,FDISTOCK,INWARD,PC_GDP,A,2012,23.05713696,
IDN,FDISTOCK,INWARD,PC_GDP,A,2013,25.29238406,
IDN,FDISTOCK,INWARD,PC_GDP,A,2014,24.41436986,
IDN,FDISTOCK,INWARD,PC_GDP,A,2015,25.8359232,
IDN,FDISTOCK,INWARD,PC_GDP,A,2016,26.81247769,
IDN,FDISTOCK,INWARD,PC_GDP,A,2017,22.7975943,
IDN,FDISTOCK,INWARD,PC_GDP,A,2018,21.56235052,
IDN,FDISTOCK,OUTWARD,PC_GDP,A,2010,0.883631473,
IDN,FDISTOCK,OUTWARD,PC_GDP,A,2011,0.694716088,
IDN,FDISTOCK,OUTWARD,PC_GDP,A,2012,1.351058576,
IDN,FDISTOCK,OUTWARD,PC_GDP,A,2013,2.120520433,
IDN,FDISTOCK,OUTWARD,PC_GDP,A,2014,2.85090122,
IDN,FDISTOCK,OUTWARD,PC_GDP,A,2015,3.409512319,
IDN,FDISTOCK,OUTWARD,PC_GDP,A,2016,6.345711356,
IDN,FDISTOCK,OUTWARD,PC_GDP,A,2017,6.492698859,
IDN,FDISTOCK,OUTWARD,PC_GDP,A,2018,7.004106707,
ISR,FDISTOCK,INWARD,MLN_USD,A,2005,30811.1,
ISR,FDISTOCK,INWARD,MLN_USD,A,2006,43372,
ISR,FDISTOCK,INWARD,MLN_USD,A,2007,49089,
ISR,FDISTOCK,INWARD,MLN_USD,A,2008,48248,
ISR,FDISTOCK,INWARD,MLN_USD,A,2009,56253,
ISR,FDISTOCK,INWARD,MLN_USD,A,2010,60086,
ISR,FDISTOCK,INWARD,MLN_USD,A,2011,64842,
ISR,FDISTOCK,INWARD,MLN_USD,A,2012,75805,
ISR,FDISTOCK,INWARD,MLN_USD,A,2013,86531,
ISR,FDISTOCK,INWARD,MLN_USD,A,2014,89619,
ISR,FDISTOCK,INWARD,MLN_USD,A,2015,99313,
ISR,FDISTOCK,INWARD,MLN_USD,A,2016,107483,
ISR,FDISTOCK,INWARD,MLN_USD,A,2017,129143,
ISR,FDISTOCK,INWARD,MLN_USD,A,2018,145345,
ISR,FDISTOCK,OUTWARD,MLN_USD,A,2005,23113.9,
ISR,FDISTOCK,OUTWARD,MLN_USD,A,2006,39328.7,
ISR,FDISTOCK,OUTWARD,MLN_USD,A,2007,49840.5,
ISR,FDISTOCK,OUTWARD,MLN_USD,A,2008,54417.1,
ISR,FDISTOCK,OUTWARD,MLN_USD,A,2009,57438.2,
ISR,FDISTOCK,OUTWARD,MLN_USD,A,2010,67892.9,
ISR,FDISTOCK,OUTWARD,MLN_USD,A,2011,72176.7,
ISR,FDISTOCK,OUTWARD,MLN_USD,A,2012,72564.9,
ISR,FDISTOCK,OUTWARD,MLN_USD,A,2013,77745.3,
ISR,FDISTOCK,OUTWARD,MLN_USD,A,2014,79011.2,
ISR,FDISTOCK,OUTWARD,MLN_USD,A,2015,84695.6,
ISR,FDISTOCK,OUTWARD,MLN_USD,A,2016,94632.9,
ISR,FDISTOCK,OUTWARD,MLN_USD,A,2017,100260.1,
ISR,FDISTOCK,OUTWARD,MLN_USD,A,2018,103505.9,
ISR,FDISTOCK,INWARD,PC_GDP,A,2005,21.61744039,
ISR,FDISTOCK,INWARD,PC_GDP,A,2006,28.15741979,
ISR,FDISTOCK,INWARD,PC_GDP,A,2007,27.43013666,
ISR,FDISTOCK,INWARD,PC_GDP,A,2008,22.32629767,
ISR,FDISTOCK,INWARD,PC_GDP,A,2009,27.11428314,
ISR,FDISTOCK,INWARD,PC_GDP,A,2010,25.67824964,
ISR,FDISTOCK,INWARD,PC_GDP,A,2011,24.7991537,
ISR,FDISTOCK,INWARD,PC_GDP,A,2012,29.47545319,
ISR,FDISTOCK,INWARD,PC_GDP,A,2013,29.5694791,
ISR,FDISTOCK,INWARD,PC_GDP,A,2014,28.95058608,
ISR,FDISTOCK,INWARD,PC_GDP,A,2015,33.12497019,
ISR,FDISTOCK,INWARD,PC_GDP,A,2016,33.69894899,
ISR,FDISTOCK,INWARD,PC_GDP,A,2017,36.55817609,
ISR,FDISTOCK,INWARD,PC_GDP,A,2018,39.22010427,
ISR,FDISTOCK,OUTWARD,PC_GDP,A,2005,16.21699178,
ISR,FDISTOCK,OUTWARD,PC_GDP,A,2006,25.53247984,
ISR,FDISTOCK,OUTWARD,PC_GDP,A,2007,27.85006267,
ISR,FDISTOCK,OUTWARD,PC_GDP,A,2008,25.18098933,
ISR,FDISTOCK,OUTWARD,PC_GDP,A,2009,27.68555664,
ISR,FDISTOCK,OUTWARD,PC_GDP,A,2010,29.014593,
ISR,FDISTOCK,OUTWARD,PC_GDP,A,2011,27.60434714,
ISR,FDISTOCK,OUTWARD,PC_GDP,A,2012,28.21559677,
ISR,FDISTOCK,OUTWARD,PC_GDP,A,2013,26.56721896,
ISR,FDISTOCK,OUTWARD,PC_GDP,A,2014,25.52383475,
ISR,FDISTOCK,OUTWARD,PC_GDP,A,2015,28.24946608,
ISR,FDISTOCK,OUTWARD,PC_GDP,A,2016,29.67008057,
ISR,FDISTOCK,OUTWARD,PC_GDP,A,2017,28.38192074,
ISR,FDISTOCK,OUTWARD,PC_GDP,A,2018,27.93018123,
RUS,FDISTOCK,INWARD,MLN_USD,A,2005,178635,
RUS,FDISTOCK,INWARD,MLN_USD,A,2006,263903,
RUS,FDISTOCK,INWARD,MLN_USD,A,2007,488280,
RUS,FDISTOCK,INWARD,MLN_USD,A,2008,212887,
RUS,FDISTOCK,INWARD,MLN_USD,A,2009,367379,
RUS,FDISTOCK,INWARD,MLN_USD,A,2010,464228,
RUS,FDISTOCK,INWARD,MLN_USD,A,2011,408942,
RUS,FDISTOCK,INWARD,MLN_USD,A,2012,438195,
RUS,FDISTOCK,INWARD,MLN_USD,A,2013,471475,
RUS,FDISTOCK,INWARD,MLN_USD,A,2014,290039,
RUS,FDISTOCK,INWARD,MLN_USD,A,2015,262748,
RUS,FDISTOCK,INWARD,MLN_USD,A,2016,393910,
RUS,FDISTOCK,INWARD,MLN_USD,A,2017,441123,
RUS,FDISTOCK,INWARD,MLN_USD,A,2018,407362,
RUS,FDISTOCK,OUTWARD,MLN_USD,A,2005,139241,
RUS,FDISTOCK,OUTWARD,MLN_USD,A,2006,232881,
RUS,FDISTOCK,OUTWARD,MLN_USD,A,2007,363481,
RUS,FDISTOCK,OUTWARD,MLN_USD,A,2008,197273,
RUS,FDISTOCK,OUTWARD,MLN_USD,A,2009,288289,
RUS,FDISTOCK,OUTWARD,MLN_USD,A,2010,336355,
RUS,FDISTOCK,OUTWARD,MLN_USD,A,2011,315742,
RUS,FDISTOCK,OUTWARD,MLN_USD,A,2012,332836,
RUS,FDISTOCK,OUTWARD,MLN_USD,A,2013,385322,
RUS,FDISTOCK,OUTWARD,MLN_USD,A,2014,329817,
RUS,FDISTOCK,OUTWARD,MLN_USD,A,2015,282651,
RUS,FDISTOCK,OUTWARD,MLN_USD,A,2016,334275,
RUS,FDISTOCK,OUTWARD,MLN_USD,A,2017,380047,
RUS,FDISTOCK,OUTWARD,MLN_USD,A,2018,344090,
RUS,FDISTOCK,INWARD,PC_GDP,A,2005,21.70732712,
RUS,FDISTOCK,INWARD,PC_GDP,A,2006,24.75034,
RUS,FDISTOCK,INWARD,PC_GDP,A,2007,34.87923063,
RUS,FDISTOCK,INWARD,PC_GDP,A,2008,11.90039771,
RUS,FDISTOCK,INWARD,PC_GDP,A,2009,27.89689647,
RUS,FDISTOCK,INWARD,PC_GDP,A,2010,28.26359884,
RUS,FDISTOCK,INWARD,PC_GDP,A,2011,19.93226164,
RUS,FDISTOCK,INWARD,PC_GDP,A,2012,19.82554318,
RUS,FDISTOCK,INWARD,PC_GDP,A,2013,20.52456965,
RUS,FDISTOCK,INWARD,PC_GDP,A,2014,14.05457666,
RUS,FDISTOCK,INWARD,PC_GDP,A,2015,19.23674459,
RUS,FDISTOCK,INWARD,PC_GDP,A,2016,30.69837697,
RUS,FDISTOCK,INWARD,PC_GDP,A,2017,27.96297998,
RUS,FDISTOCK,INWARD,PC_GDP,A,2018,25.83984147,
RUS,FDISTOCK,OUTWARD,PC_GDP,A,2005,16.92025603,
RUS,FDISTOCK,OUTWARD,PC_GDP,A,2006,21.84091855,
RUS,FDISTOCK,OUTWARD,PC_GDP,A,2007,25.96448273,
RUS,FDISTOCK,OUTWARD,PC_GDP,A,2008,11.02757405,
RUS,FDISTOCK,OUTWARD,PC_GDP,A,2009,21.89120333,
RUS,FDISTOCK,OUTWARD,PC_GDP,A,2010,20.47830547,
RUS,FDISTOCK,OUTWARD,PC_GDP,A,2011,15.38959597,
RUS,FDISTOCK,OUTWARD,PC_GDP,A,2012,15.05871699,
RUS,FDISTOCK,OUTWARD,PC_GDP,A,2013,16.77409879,
RUS,FDISTOCK,OUTWARD,PC_GDP,A,2014,15.98212072,
RUS,FDISTOCK,OUTWARD,PC_GDP,A,2015,20.69391621,
RUS,FDISTOCK,OUTWARD,PC_GDP,A,2016,26.05087447,
RUS,FDISTOCK,OUTWARD,PC_GDP,A,2017,24.09134562,
RUS,FDISTOCK,OUTWARD,PC_GDP,A,2018,21.82636341,
SAU,FDISTOCK,INWARD,MLN_USD,A,2007,73479.73333,
SAU,FDISTOCK,INWARD,MLN_USD,A,2008,112935.4667,
SAU,FDISTOCK,INWARD,MLN_USD,A,2009,148088.8,
